movie_id;recom
179109;['Bastards', 'Mad Bastards', 'Bastards of the Party', 'Bloodsucking Bastards', 'The Inglorious Bastards']
9353;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
116554;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
78098;"[""I'm Not There."", 'As Cool as I Am', ""Elina: As If I Wasn't There"", 'Not as a Stranger', 'I Am']"
43506;"['Back to Bataan', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
381707;['The Lovers', 'The Lovers', 'The Lovers', 'Two Lovers', 'Friends & Lovers']
53031;['Living', 'The Living', 'Free Men', 'Free Fire', 'Free Fall']
412698;['À nos amours', 'Nos amis les Terriens', 'El río que nos lleva', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
314420;['Body', 'The Body', 'The Body', 'The Body', 'Body to Body']
297789;['Revolution #9', 'Revolution', 'Revolution', 'House of Angels', 'Before the Revolution']
250155;['Danny Collins', 'L.A. Story', 'Man of the Story', 'Love Story', 'The Beautiful Story']
64158;['2 Guns', 'The Guns', 'Great Guns', 'Savage Guns', 'Father and Guns']
52444;['Mr Perfect', 'A Perfect Man', 'A Perfect Man', 'The Perfect Man', 'A Perfect Day']
423536;['Ghosts', 'Ghosts', 'Darkness', 'Darkness', 'The Darkness']
104193;['Boy', 'Boy', 'Boy', 'Boy 7', 'The Boy']
98010;['Francis', 'Francis Bacon', 'The Flowers of St. Francis', 'Love Is the Devil: Study for a Portrait of Francis Bacon', 'Night of the Day of the Dawn of the Son of the Bride Part 2: In Shocking 2-D']
104376;['The Castle', 'The Last Castle', 'The Black Castle', 'Castle of Blood', 'The Haunted Castle']
251671;['Heart', 'Street War', 'Street Days', 'The Big Street', 'Back Street']
35862;['A Wedding', 'A Wedding', 'The Wedding', 'White Wedding', 'White Wedding']
42934;['Quest', 'The Quest', 'Random Hearts', 'Random Harvest', 'Quest for a Heart']
130424;['The Loves of Carmen', 'Loves of a Blonde', 'Three', 'Three', 'Three']
33627;['Piranha 3D', 'Sadako 3D', 'U2 3D', 'Jackass 3D', 'Under the Sea 3D']
99099;"['Conspiracy of Torture', ""Shogun's Ninja"", 'Shogun Assassin', ""Don't Torture a Duckling"", 'The Torture Chamber of Dr. Sadism']"
38962;['Proxy', 'Murder by Proxy:  How America Went Postal', 'Murder by Death', 'Murder 2', 'Murder by Contract']
41039;"['The Great Sinner', ""The World's Greatest Lover"", ""World's Greatest Dad"", ""The World's Greatest Athlete"", 'A Sinner in Mecca']"
23134;"['Totally Blonde', 'Totally True Love', ""Awesome; I Fuckin' Shot That!"", 'Totally Fucked Up', 'Dylan Moran: Like, Totally...']"
218221;['The Garden', 'The Garden', 'The Women', '8 Women', '7 Women']
359151;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
347848;['Last Man Standing', 'Last Man Standing', 'Last Cowboy Standing', 'Last Hippie Standing', 'Undisputed II: Last Man Standing']
61669;['Parker', 'Bonnie Scotland', 'Ellie Parker', 'Bonnie and Clyde', 'L.A. Story']
313556;['Six Degrees of Celebration 5', 'Six Degrees of Celebration 2', 'Six Degrees of Celebration 3', 'Six Degrees of Separation', 'The Celebration']
87436;['ABCs of Death 2', 'Death Wish 5: The Face of Death', 'Island of Death', 'River of Death', 'Room of Death']
256969;['Boys', 'Boys', 'The Boys', 'The Boys', 'Captain Abu Raed']
301876;['30 Years to Life', '6 Years', '7 Years', 'Dirty 30', 'Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland']
24916;['L.A. Zombie', 'Bio Slime', 'Bio-Dome', 'Zombie Night', 'White Zombie']
19095;['The Living and the Dead', 'The Living and the Dead', 'The Dead and the Living', 'The Living Dead Girl', 'Night of the Living Dead']
186970;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
199571;"['I Aim at the Stars', 'The Creation of the Humanoids', 'Hellboy: The Seeds of Creation', 'High Life', ""Next Time I'll Aim for the Heart""]"
21042;"['There Was a Father', ""When the Cat's Away"", 'The Business', 'Father', 'The Father']"
251736;['Listen, Darling', 'Up', 'Up!', 'Listen to Your Heart', 'Listen to Britain']
48781;['Strangers', 'Talk to Her', 'Three Strangers', 'Something to Talk About', 'Perfect Strangers']
59484;['Le Crocodile du Botswanga', 'Le coup du berger', 'Le chant du Styrène', 'Yuppi Du', 'Londra chiama Polo Nord']
106254;['Incognito from St.Petersburg', 'The End', 'The End', 'The End of Love', 'End of the World']
74692;['The Birds', 'Love Birds', 'For the Birds', 'The Rare Breed', 'Dead Birds']
247777;['The Leisure Class', 'Ladies of Leisure', 'For a Woman', 'For Better, for Worse', 'M for Mother']
3033;['Monsters', 'Gods', 'The Monsters', 'Little Monsters', 'Little Monsters']
51299;['Life', 'Life', 'Life', 'A Life for a Life', 'My Life']
97044;['Aileen: Life and Death of a Serial Killer', 'The Selling', 'Serial', 'I Am Not a Serial Killer', 'Henry: Portrait of a Serial Killer']
97447;['Rouge', 'Moulin Rouge!', 'Hiver rouge', 'Baton Rouge', 'La Morte Rouge']
343921;['Deadly Dreams', 'Deadly Revenge', 'Love Me Deadly', 'Deadly Friend', 'Deadly Chase']
63186;['Nemiche per la pelle', 'Pelle the Conqueror', 'La La Land', 'Going Down in La-La Land', 'La Mission']
436932;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
56599;['A Map of the World', 'Off the Map', 'The Man Without a Shadow', 'The Man Without a Face', 'The Man without a Face']
89874;['First Love', 'First Love', 'First Love', 'First Love', 'Assume the Position with Mr. Wuhl']
89681;['Hour of the Star', 'Hour of the Wolf', 'Hour of the Gun', 'The Dark Hour', 'The Hour of the Lynx']
104528;['War Dogs', 'Old Dogs', 'Space Dogs', 'Space Dogs 2', 'Snow Dogs']
39446;['Risk', 'High Risk', 'Maximum Risk', 'At Land', 'At the Circus']
146304;['The Best Man', 'The Holiday', 'Holiday', 'Holiday', 'Best of the Best 2']
15264;['Man in the Saddle', 'Back in the Saddle', 'The Tall Men', 'Tall Story', 'The Tall Guy']
316269;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
147764;"[""Who's the Man?"", 'The Hand', 'The Hand', ""Dead Man's Hand"", 'Hand of Death']"
8219;['Labyrinth', 'Labyrinth', 'Labyrinth', 'Labyrinth', 'Passion']
179668;"['The Business', 'Big Business', 'Family Business', ""There's No Business Like Show Business"", 'Back in Business']"
62190;['American Gun', 'Gun', 'The American', 'The Big Gun', 'Gun Crazy']
15759;"['Skylark', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
42966;['Once Upon a Time', 'Once Upon a Time', 'Once Upon a Time in America', 'Once Upon a Time in the North', 'Once Upon a Time in Shanghai']
47350;['Lonesome Dove Church', 'Lonesome', 'The Dove', 'The White Dove', 'Return to Life']
10435;"['Special Mission Lady Chaplin', 'Charlie: The Life and Art of Charles Chaplin', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
183964;['Cinema Paradiso', 'Gran Paradiso', 'Posti in piedi in paradiso', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
38295;['She', 'She', 'She', 'De-Lovely', 'Miss Lovely']
366005;['Lullaby', 'The Last Lullaby', 'Broken Lullaby', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
394374;['The Tunnel', 'The Tunnel', 'A Home at the End of the World', 'House at the End of the Street', 'The End']
400791;['The Old Fashioned Way', 'The Last Supper', 'A Good Old Fashioned Orgy', 'The Club', 'The Club']
14814;"['A Wedding', 'A Wedding', 'The Wedding', ""The Chemical Brothers: Don't Think"", 'White Wedding']"
33037;"[""Hey Hey It's Esther Blueburger"", 'Bear', 'The Bear', 'The Bear', 'The Bear']"
33175;['The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil', 'The Good, The Bad, The Weird']
96821;['The Beast Must Die', 'Romeo Must Die', 'The Pope Must Die', 'He Who Must Die', 'Black Caesar']
59678;['The Attack', 'Attack', 'Tower Block', 'Block-Heads', 'Bad Day on the Block']
376358;['An Afghan Love Story', 'Afghan Star', 'The Son', 'The Son', 'The Astronaut Farmer']
374618;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
82368;['A Touch of Larceny', 'Larceny Inc.', 'Love', 'Love', 'Love']
19606;['High Road', 'The Road To Love', 'Road', 'Road', 'China Girl']
82466;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
157515;['The Wind Journeys', 'Seven', 'Seven Times Seven', 'Neil Young Journeys', 'The Last Seven']
91878;['Camp Hell', 'SS Experiment Love Camp', 'Camp', 'Camp', 'Hell']
10316;['The Wedding March', 'The Wedding March', 'The Wedding March', 'Miss March', 'March of the Penguins']
41242;['Tension', '(A)Sexual', 'High Tension', 'Sexual Life', 'Strictly Sexual']
44488;['The Prince and the Pauper', 'The Prince and the Pauper', 'The Prince', 'Prince', 'The Prince and the Showgirl']
267999;['Black God, White Devil', 'The Love God?', 'God of Love', 'White, White Storks', 'White Night']
11452;"[""National Lampoon's Vacation"", 'Van Wilder: Freshman Year', ""National Lampoon's Christmas Vacation"", 'Van Wilder 2: The Rise of Taj', ""National Lampoon's Last Resort""]"
91099;['7 Minutes', 'The Elevator: Three Minutes Can Change Your Life', 'The Time of Your Life', 'The Time of Your Life', 'Seven Minutes in Heaven']
28673;['Nightmare', 'A Nightmare', 'Nightmare', 'Nightmare', 'The Castle']
17414;['In a Day', 'In Time', 'In a World...', 'In & Out', 'In the House']
18414;['Candy', 'Candy', 'The Brain', 'The Kids', 'Kids']
15260;['Joy', 'Joy', 'My Joy', 'Joy House', 'City of Joy']
99879;"['The Last Winter', 'The Winter War', 'Winter People', 'First Winter', ""Winter's Tale""]"
118098;['Madame Butterfly', 'Madame Sin', 'Madame Curie', 'Madame Bovary', 'Madame Bovary']
165344;['The Sentimental Swordsman', 'The Little Engine That Could', 'Jack the Giant Slayer', 'Buffy the Vampire Slayer', 'Perils of the Sentimental Swordsman']
1818;['The Piano', 'The Card Player', 'The Piano Lesson', 'The Piano Teacher', 'Shoot the Moon']
261823;['Down with Love', 'Be with Me', 'Be with Me', 'Man with the Gun', 'Date with Love']
1269;['The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil', 'The Good, The Bad, The Weird']
62725;['Delitto al Blue Gay', 'Porta dos Fundos: Contrato Vitalício', 'La pazza della porta accanto: conversazione con Alda Merini', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
80973;['The Naked Eye', 'The Eye', 'Naked', 'The Naked Man', 'The Girl']
198375;['The Words', 'The Garden', 'The Garden', 'Bo Burnham: Words, Words, Words', 'Last Words']
247451;['The White Balloon', 'The Red Balloon', 'Balloon Farm', 'The Yellow Sea', 'Yellow Earth']
5845;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
65186;"['Forget Me Not', ""Don't You Forget About Me"", 'Tell Me and I Will Forget', 'Fear Me Not', 'Forget Paris']"
321315;"['Forever', 'Forever', 'Live Forever', ""Forever's End"", 'Forever Young']"
38614;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
33343;['Gypsy', 'Gypsy', 'The Gypsy Charmer', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
96;['Beverly Hills Ninja', 'Beverly Hills Chihuahua', 'Beverly Hills Chihuahua 2', 'Troop Beverly Hills', 'Slums of Beverly Hills']
11059;['House of D', 'The House', 'The House', 'The House', 'The Dead']
72483;['Twilight', 'The Veil of Twilight', 'Twilight Time', 'The Twilight Samurai', 'Twilight of Honor']
56653;"['Echoes From a Sombre Empire', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
38626;['Going Back', 'Going Under', 'Going Hollywood', 'Coming & Going', 'Going South']
82257;['All for the Winner', 'The Take', 'The Take', 'The Take', 'Losers Take All']
26769;['Cocaine Cowboys', 'The Cowboys', 'Space Cowboys', 'Cowboys & Angels', 'Les Cowboys']
259835;['The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil', 'The Good, The Bad, The Weird']
69851;"[""My Grandfather's People"", 'The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil']"
34208;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
67962;['Down', 'Man Down', 'Life', 'Life', 'Life']
295087;['Houston, We Have a Problem!', 'No Problem', 'The Dog Problem', 'Problem Child 3', 'Problem Child']
489;['House Hunting', 'Will', 'The Hunting Party', 'The Hunting Party', 'Hunting Season']
112942;"[""Whistle and I'll Come to You"", ""Whistle and I'll Come to You"", 'Whistle Down the Wind', 'This Is The Life', 'Life Is Beautiful']"
62977;['The Lost', 'Lost, Lost, Lost', 'The Lost Man', 'The Lost World', 'The Lost City']
149320;['World Record', 'Memphis Belle', 'Permanent Record', 'Memphis: The Broadway Musical', 'I Need That Record']
62676;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
24775;['A Blast', 'Blast', '23 Blast', 'Blast from the Past', 'Seasons of the Year']
5183;"[""Hello, I'm Your Aunt!"", ""Gulliver's Travels"", ""Gulliver's Travels"", ""Gulliver's Travels"", ""Gulliver's Travels""]"
110502;['The Major', 'Private', 'The War', 'War', 'War']
49914;['Dark Fields', 'Texas Killing Fields', 'You and Me', 'Me and You', 'The Man from Elysian Fields']
304701;"['Mere Brother Ki Dulhan', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
5503;['The Fugitive', 'Little Fugitive', 'The Fugitive Kind', 'Fugitive Alien', 'A Fugitive from the Past']
72272;['Undercover Bridesmaid', 'The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil']
203245;['The Clown', 'The Clown', 'King and the Clown', 'Clown', 'The Kid']
111949;['Wild', 'The Wild', 'Wild Wild West', 'Wild, Wild Planet', 'Wild Life']
25095;['Wuthering Heights', 'Wuthering Heights', 'Heights', 'Wuthering High', 'Liberty Heights']
407531;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
43969;['Love in the Afternoon', 'Five', 'Five', 'An Afternoon', 'Dog Day Afternoon']
100272;['A Little Stiff', 'Frozen Stiff', 'Scared Stiff', 'Going Back', 'Going Under']
12531;['The Apartment', 'The Little Apartment', 'The Spanish Apartment', 'Bachelor Apartment', 'Apartment Troubles']
131781;['Rich and Strange', 'Rich and Poor', 'Rich in Love', 'The Pretty One', 'Born Rich']
22882;['The Van', 'The Land', 'The Green Van', 'The Lady in the Van', 'Van Gogh']
298931;['Billy Elliot', 'Elliot Loves', 'Billy the Kid', 'Billy the Kid', 'Billy Jack']
122293;['The Philadelphia Experiment', 'Philadelphia Experiment II', 'Philadelphia', 'The Experiment', 'The Philadelphia Story']
49322;['The Luzhin Defence', 'The Final Girl', 'The Final Girls', 'Final Girl', 'V: The Final Battle']
270221;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
49041;"[""Pee-wee's Big Adventure"", 'Big Top Pee-wee', 'The Pee-wee Herman Show', 'The Wee Man', 'Special']"
62675;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
13761;['Pocahontas', 'The Journey', 'The Journey', 'The Journey', 'The Journey']
28569;['Splendor', 'Splendor', 'Grass', 'American Splendor', 'Wild Grass']
127533;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
31321;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
348389;"['The Stratton Story', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
47446;['The Women', '8 Women', '7 Women', 'Women', '3 Women']
18548;['The Filth and the Fury', 'The Wisdom of Crocodiles', 'Wisdom of Changes - Richard Wilhelm and the I Ching', 'The Land Before Time XIII: The Wisdom of Friends', 'You and I']
64167;"['Let Him Be', 'Let It Be', ""Let's Do It!"", 'Let It Rain', 'Let Fury Have the Hour']"
212640;['Surprise', 'The Surprise', 'Shanghai Surprise', 'One Night in A City', 'One A.M.']
264164;"['A la mala', 'Mala Noche', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
38408;['Bitcoin: The End of Money as We Know It', 'Life as a House', 'I Know You Know', 'As Good as It Gets', 'As You Like It']
222731;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
217708;['Horses of God', 'Wild Horses', 'Last of the Wild Horses', 'Broken Horses', 'Of Men and War']
48015;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
288438;['The King', 'The King', 'Kubrick Remembered', 'Anne Frank Remembered', 'James Dean Remembered']
237960;['Adam', 'Adam', 'Starring Maja', 'The West', 'About Adam']
62368;['One A.M.', 'Ghosts with Shit Jobs', 'The One', 'The One', 'Cat Girl']
33003;['In & Out', 'A Night Out', 'Time Out', 'Black Out', 'Out of Love']
11673;['Cyrano de Bergerac', 'Cyrano Agency', 'De feu et de glace', 'De-Lovely', 'Hotel de Love']
308418;['Eat', 'Eat', 'Be with Me', 'Be with Me', 'Lie with Me']
80639;"[""They Won't Believe Me"", 'They', 'Forget Paris', 'Forget me not', 'Forget Me Not']"
196027;['Echoes', 'Echoes Of War', 'Echoes From a Sombre Empire', 'Haunted Echoes', 'The Dead']
73984;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
268009;['Days of Hope', 'Hope', 'Journey of Hope', 'Wings of Hope', 'The Days']
266540;['The Broken', 'East Side, West Side', 'Broken City', 'Wild Side', 'Broken Sky']
90376;['The Cheat', 'The Cheat', 'Steal Big Steal Little', 'The Big Steal', 'The Big Steal']
111397;"['Wife', 'A Good Wife', 'Sea Wife', 'Dream Wife', ""That Night's Wife""]"
66762;"[""Jennifer's Body"", 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
430058;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
326425;"['Extraction', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
76127;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
39382;"['Ivanhoe', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
54838;['Lost in Space', 'Robinson Crusoe', 'Robinson Crusoe', 'Robinson Crusoe', 'Destiny in Space']
8076;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
3591;['One in a Million', '6 Years', '7 Years', 'One A.M.', 'Le Million']
410936;['Murderous Maids', 'Wild Tales', 'Tales of the Night', 'Tale of Tales', 'Tales of Terror']
42740;['The Collector', 'Collector', 'Adjust Your Tracking: The Untold Story of the VHS Collector', 'The V.I.P.s', 'The U']
826;"[""The Making of 'The Bridge on the River Kwai'"", 'The Bridge on the River Kwai: An Appreciation by Filmmaker John Milius', 'The Girl on the Bridge', 'The Bridge', 'The Bridge']"
59500;['Jade', 'Warrior', 'The Warrior', 'The Jade Mask', 'The One Warrior']
19083;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
9387;['Conan the Barbarian', 'Barbarian Queen', 'The Barbarian Invasions', 'Ronal the Barbarian', 'Conan the Destroyer']
264085;['Bhoothnath', 'The Cat Returns', 'Batman Returns', 'Superman Returns', 'The Mummy Returns']
347969;['The Dream of a Ridiculous Man', 'The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil']
29254;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
470;['1001 Grams', '21 Up', '21 Days', '21 & Over', '100 grams for Bravery']
54083;['Film, Film, Film', 'Film', 'The Happy Film', 'French Film', 'The Film Parade']
339934;['Le Mans', 'Steve Jobs: The Man in the Machine', 'Steve Jobs', 'The Tao of Steve', 'The Man']
67822;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
12096;['The Pink Panther', 'The Pink Panther', 'The Return of the Pink Panther', 'Son of the Pink Panther', 'Revenge of the Pink Panther']
227402;['Three Wise Men', 'Wise Girl', 'Three Smart Girls', 'The Wise Kids', 'Wise Guys']
175518;"['Tommy', 'Tooth Fairy 2', 'Tooth Fairy', 'a/k/a Tommy Chong', ""Tommy's Honour""]"
96088;"['Encounters', ""Gregory's Girl"", 'A Brief Season', 'A Brief Vacation', 'Grave Encounters']"
198677;['Curse', 'Shadow', 'Shadow', 'Shadow', 'In the Shadow']
359459;['Dad', 'Dad', 'Breaking In', 'Ghost Dad', 'Breaking Out']
162686;['Sky', 'The Last Voyage', 'Ghost Voyage', 'Final Voyage', 'My Voyage to Italy']
47448;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
31151;['This Is Elvis', 'God is the Bigger Elvis', 'Elvis and Me', 'What Is It?', 'This Is It']
81720;['Gangster', 'The Gangster', 'The Last Gangster', 'American Gangster', 'Lady Gangster']
49842;['Die Frau des Frisörs', 'Des roses en hiver', 'A Man from Boulevard des Capucines', 'Au bonheur des dames', 'Dépression et des Potes']
1729;['Forbidden Kingdom', 'The Kingdom', 'Forbidden', 'Forbidden', 'Love Forbidden']
30801;['The Paleface', 'The Son', 'The Son', 'My Son', 'My Son']
319070;"[""National Lampoon's Vacation"", ""National Lampoon's Christmas Vacation"", ""National Lampoon's Last Resort"", ""National Lampoon's Cattle Call"", ""National Lampoon's Gold Diggers""]"
97618;"['American Justice', ""One Man's War"", 'One A.M.', 'Beyond Justice', ""One Man's Journey""]"
15719;['Do Not Disturb', 'Do Not Disturb', 'Do Not Disturb', 'I Do', 'I Do']
109001;"['Shiva', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
34732;['They Call Me Bruce?', 'They Call Me Trinity', 'They Call Me Macho Woman', 'They', 'The Call']
82525;"['Savages', 'The Savages', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
161244;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
49261;['Locked In', 'Down', 'The Locked Door', 'Behind Locked Doors', 'Man Down']
86655;['The Man I Married', 'Married Life', 'I Married Who?', 'The Odd Couple', 'The Married Woman']
5747;['A Common Man', 'The Common Man', 'The Law Is the Law', 'Nothing in Common', 'Cabin Fever']
54028;"['The Big Clock', ""The Devil at 4 O'Clock"", ""Three O'Clock High"", 'Rock Around the Clock', 'Clock Cleaners']"
20441;['The Messengers', 'Scarecrow', 'Scarecrow', 'Dr. Syn, Alias the Scarecrow', 'The V.I.P.s']
126418;"['The Ladies Man', 'Behave Yourself!', ""Ladies' Doctor"", 'Ladies & Gentlemen', 'Ladies of Leisure']"
369406;['Nowhere', 'Book of Shadows: Blair Witch 2', 'Shadows', 'Shadows of the Dead', 'The Book of Life']
76076;"['The Time of Your Life', 'The First Day of the Rest of Your Life', ""It's Not the Time of My Life"", 'Here Is Your Life', 'Fight for Your Life']"
56224;['Magnificent Obsession', 'Magnificent Obsession', 'Obsession', 'Obsession', 'Magnificent 7']
342281;['Bride for Rent', 'Rent-a-Kid', 'Rent-a-Cat', 'Rent-a-Cop', 'Family']
32124;['Double Dare', 'Truth or Dare', 'Dare to Be Wild', 'The Magnificent Dare Devil', 'Love Me If You Dare']
36696;['Space Dogs 2', 'Dogs', 'War Dogs', 'Old Dogs', 'Snow Dogs']
9847;['The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil', 'The Good, The Bad, The Weird']
98025;['The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil', 'The Good, The Bad, The Weird']
308792;['Sam Peckinpah: Man of Iron', 'Country Life', 'High Life', 'Sam', 'Ride the High Country']
69168;['Christmas in Boston', 'Stella', 'Stella', 'Stella', 'Stella Street']
56853;['The We and the I', 'We the Party', 'Today We Kill, Tomorrow We Die!', 'We Are What We Are', 'We Are What We Are']
211798;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
4592;"['Toto and Carolina', ""Nora Roberts' Carolina Moon"", 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
110381;"['Today', 'Today You Die', 'The New Monsters Today', 'A Place Called Today', ""It's My Mother's Birthday Today""]"
52362;['None But the Brave', 'Heart', 'A Lonely Woman', 'Lonely Street', 'Only the Lonely']
224908;['Embrace of the Vampire', 'Last Embrace', 'Lost Embrace', 'Blood of the Vampire', 'The Return of the Vampire']
17100;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
138222;['Man Down', 'The Best Man', 'Dead Man Down', 'Down', 'Best of the Best 2']
2;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
13927;['The Toy', 'The Toy', 'Tin Man', 'Toy Story 3', 'Toy Story']
19713;"['How to Be a Man', 'How to Be Single', 'To Be or Not to Be', 'To Be or Not to Be', ""Def Jam's How to Be a Player""]"
30577;['Hercules', 'Hercules', 'The Legend of Hercules', 'Labors of Hercules', 'Hercules in the Underworld']
93519;"['Arjun', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
43013;['The Little Traitor', 'The Counterfeit Coin', 'Our Kind of Traitor', 'The V.I.P.s', 'The U']
81038;['This Is The Life', 'This Is It', 'This Is the End', 'This Is the Army', 'So Is This']
36557;['Casino Royale', 'The Last Casino', 'Battle Royale', 'Casino Jack', 'The Casino Murder Case']
77451;['The Things of Life', 'The State of Things', 'Wild Things', 'Summer Things', 'Secret Things']
42087;['In Country', 'Country Life', 'Dark Country', 'The Big Country', 'In My Country']
